doc_uid,state,doc_id,source_path,renewal_type,notice_period,renewal_status,renewal_evidence,evaluation,evaluation_status,evaluation_evidence,baseline_keyword_renewal,baseline_keyword_eval
Utah/Utah_20,Utah,Utah_20,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_20.txt,by_mutual_agreement,,found,"4. This MOU takes effect from February 24, 2016, concluded in duplicate, with each of the two parties holding one copy. It can be terminated by any party upon || Gu Zhaowen Executive Director Deputy Director General ofUtah Governor's Office of ofl LiaoningProvincial Bureau of Economic Cooperation",absent,absent,,True,False
Utah/Utah_21,Utah,Utah_21,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_21.txt,absent,,absent,,absent,absent,,False,False
Utah/Utah_22,Utah,Utah_22,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_22.txt,by_mutual_agreement,,found,"with their respective, relevant agencies. VI. Cooperation in mutually agreed upon business projects resulting from this visit shall be || and cooperation on matters of common concern. Signed in duplicate in Salt Lake City, Utah on June 22nd, 2017 in Chinese and English languages,",absent,absent,,True,False
Utah/Utah_3,Utah,Utah_3,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_3.txt,absent,,absent,,present,found,"investigations; Support educational exchange programs between institutions that operate In the criminal justicesystem; Share'information: and evaluation: of newtechnologies, sofwareandhardware: and, || General(CWAG] to: Pageiof6 Sharelegpalandedurational knowledge viaworkshops.seminars and study tours; Participate in the exchange of information on best practices in the area of criminal",False,True
Utah/Utah_4,Utah,Utah_4,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_4.txt,by_mutual_agreement,,found,SenBildJugFam. (12) This agreement will take immediate effect upon being signed by both parties. It will remain in effect until either side gives notice by no later than September 1st || All aspects regarding the future development of the program will be arranged through close association between the Utah State Board of Education and,present,found,"time scheduling, job fair organization in Germany, facilitation of communication and the coordination of all steps necessary to guarantee the highest possible || district. German exchange teachers will serve as fully participating members of the school district with duties and responsibilities as well as privileges like those of",True,True
Utah/Utah_5,Utah,Utah_5,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_5.txt,automatic,,found,"The specific intent, place and time for meetings shall be agreed to by both parties. , n TIF: JTJO HIENE XISTTHE. This memorandum is in effect from the date of signature by both parties, || and is valid for 5 years. The MOU will be automatically extended five years after the expiry unless either party, in advance of at least six months before",absent,absent,,True,False
Utah/Utah_6,Utah,Utah_6,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_6.txt,by_mutual_agreement,,found,"cooperation. If the need arises, further negotiations may be held setting forth material terms in a definitive written agreement or set of agreements executed and delivered by || 8. Indemnification: Both parties agree to defend, indemnify, and holdthe other party harmless from and against any claim that the indemnifying party's negligent or willful acts or",absent,absent,,True,False
Utah/Utah_7,Utah,Utah_7,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_7.txt,by_mutual_agreement,,found,"sincere desires for mutual benefit and success. Signed in Hanoi on August 30t, 2017 in duplicate in the English and Vietnamese languages; both texts being equally authentic. || to be given under this MOU. Article VI: Effectiveness and Duration This MOU will become effective on the date of signature.",absent,absent,,True,False
Utah/Utah_8,Utah,Utah_8,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_8.txt,by_mutual_agreement,,found,Memorandum of Understanding Between Sichuan Province of the People's Republic of China and The State of Utah of the United States of America The People's Government of Sichuan Province and the of of Utah mutually intend to establish an off… || signature and can be renewed by mutual consent. final This Memorandum of Understanding is drafted in both Chinese and both texts are equally authentic and effective.,absent,absent,,True,False
Utah/Utah_9,Utah,Utah_9,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_9.txt,automatic,,found,"This Memorandum of Understanding (""MOU"") is entered into between the Taiwan External Trade Development Council (""TAITRA"") and the Utah Governor's Office of Economic Development (""GOED""). Whereas it has been established that there exists gr… || 4. To sponsor and promote trade and industrial missions between the two parties to extend joint-ventures in both parties;",absent,absent,,True,False
Vermont/Vermont_10,Vermont,Vermont_10,d:\NLP_Project_tasks_6_8_11\OCR_output\Vermont\Vermont_10.txt,absent,,absent,,present,found,"investigations; Support educational exchange programs between institutions that operate In the criminal justicesystem; Share'information: and evaluation: of newtechnologies, sofwareandhardware: and, || General(CWAG] to: Pageiof6 Sharelegpalandedurational knowledge viaworkshops.seminars and study tours; Participate in the exchange of information on best practices in the area of criminal",False,True
Vermont/Vermont_11,Vermont,Vermont_11,d:\NLP_Project_tasks_6_8_11\OCR_output\Vermont\Vermont_11.txt,by_mutual_agreement,,found,"materials concerning the ecosystem ofLake Champlain and its environment. SECTION 4: PRIOR NOTIFICATION AND CONSULTATION The Parties further agree, where practicable, to provide prior notification and || date by any of the Parties providing six (6) months notice in writing to the other Party. Further, this Memorandum of Understanding may be amended or",present,found,2.3 Relationship to the Lake Champlain Basin Program The Steering Committee maintains close relations with the Lake Champlain Basin Program (LCBP) whose mandate is to: a. facilitate the cooperation and development of consensus on matters a… || ensure the monitoring and report on the implementation of this Memorandum of Understanding and the long-term management plan Opportunities for Action: an evolving plan for the future of,True,True
Vermont/Vermont_12,Vermont,Vermont_12,d:\NLP_Project_tasks_6_8_11\OCR_output\Vermont\Vermont_12.txt,automatic,,found,"to officers, and the maintenance of oraeroupe as are granted this article to the Commission. Sectiopects may adopt and wcurphaser || (PAPI state shall be binding unless a majarity of the members from such signatorys state shall have voted in Ravorit bimatenz For the of conductingi its general business, voting shall be by state units. The any two or more member notice to…",present,found,reasonable time to the inspection of such representatives of the respective sig- states be for that matergato orl beforer mther first of December of acerpeare the Commission shall submit to the respective governors of || A the signatory states afulla and complete report of its rernithe fort the; precedingyear. ARTICLE XI The: representatives: from any members state may: appoint and consult with an advisory committee composed of,True,True
Vermont/Vermont_13,Vermont,Vermont_13,d:\NLP_Project_tasks_6_8_11\OCR_output\Vermont\Vermont_13.txt,absent,,absent,,absent,absent,,False,False
Vermont/Vermont_14,Vermont,Vermont_14,d:\NLP_Project_tasks_6_8_11\OCR_output\Vermont\Vermont_14.txt,uncertain,,uncertain,"described above upon approval by the Participants. Any Participant may withdraw from the Alliance by providing written notice to the other Participants. || Additional Participants, Withdrawal of Participants Additional jurisdictions may. join the ZEV Alliance by committing to the same vision and objectives",absent,absent,,True,False
Vermont/Vermont_15,Vermont,Vermont_15,d:\NLP_Project_tasks_6_8_11\OCR_output\Vermont\Vermont_15.txt,automatic,,found,"and effect until terminated by a six month notice given in writing by one or the other Party. In witness whereof, the Parties have signed the present Understanding in the City of Québec on this 4th || Page D.3 FOR OFFICIAL USE ONLY VERMONT - QUEBEC WORKSHOP: INTELLIGENCE ACROSS THE BORDER SECTION VI This Understanding shall be in full force and effect on the day it is signed and shall remain in full force",absent,absent,,True,False
Vermont/Vermont_2,Vermont,Vermont_2,d:\NLP_Project_tasks_6_8_11\OCR_output\Vermont\Vermont_2.txt,absent,,absent,,absent,absent,,False,False
Vermont/Vermont_6,Vermont,Vermont_6,d:\NLP_Project_tasks_6_8_11\OCR_output\Vermont\Vermont_6.txt,automatic,,found,"the Secretariat. The Secretariat shall inform all Signatory Authorities of such notifications. 15. If the SWG determines that there has been a demonstrable change in the willingness or || months. This period may be extended for further periods of up to six months, at the request of the applicant. 11. If an application is in suspense, and the period expires without a request from the",present,found,"and relates to Licensing Fit and proper criteria Ongoing supervision, including auditing matters Winding up, liquidation or bankruptcy || Annex D: IAIS MMOU Request Sheet This request is being made under the IAIS MMOU on Cooperation and Information Exchange. I. Signatory Authorities involved (Art. 7 of the MMOU): 1. Point of Contact of the Requested Authority: Name: Telephon…",True,True
Vermont/Vermont_7,Vermont,Vermont_7,d:\NLP_Project_tasks_6_8_11\OCR_output\Vermont\Vermont_7.txt,by_mutual_agreement,,found,JEMACI PEIAGU INTERNATIONAL PROTOCOLED'ENTENTE EMERGENSY MANAGEMENT INTERNATIONALEDAIDDE ASSISTANCE COMPACT LAN GESTION: PES URGENCES International Emergency Management Assistance Memorandum of 1 Understanding This documenti follows from R… || Mutual assistance in this compact may include the use of emergency forces by mutual agreement among party. jurisdictions.,present,found,"JEMAC PEIAGU INTERNATIONAL PROTOCOLEI D'ENTENTE EMERGENSY MANAGEMENT INTERNATIONALEDAIDE ASSISTANCE COMPACT LAN GESTION PES URGENCES appropriatel inter.jurisdictional mutual aid plans and procedures necessary to implement this compact, and… || In formulating and implementing such plans and programs the party. jurisdictions, to the extent practical, shall: A. Review individual jurisdiction hazards analyses that are available and, to the extent reasonably",True,True
Vermont/Vermont_8,Vermont,Vermont_8,d:\NLP_Project_tasks_6_8_11\OCR_output\Vermont\Vermont_8.txt,absent,,absent,,absent,absent,,False,False
Vermont/Vermont_9,Vermont,Vermont_9,d:\NLP_Project_tasks_6_8_11\OCR_output\Vermont\Vermont_9.txt,absent,,absent,,absent,absent,,False,False
Virginia/Virgina_1,Virginia,Virgina_1,d:\NLP_Project_tasks_6_8_11\OCR_output\Virginia\Virgina_1.txt,absent,,absent,,absent,absent,,False,False
Washington/Washington_17,Washington,Washington_17,d:\NLP_Project_tasks_6_8_11\OCR_output\Washington\Washington_17.txt,automatic,,found,"EA 21 I L HO * D (1) COT I. a NT753 17J YEL, 3 ( $TT560ETD (2) jor J031 I CiC, ) TAO) HCJORTOR LHIATEV LEld, FLEH 1 OEL, DLEDEBRET || (Commerce) Vt, TOH 16P. E Tottt H HJELT, EROH - L3 = FH 71741IVAICO1CIE CM 31bo Article 2 Terms of this MOU (1) This MOU shall come into force once signed by the Parties and it shall remain in effect for",absent,absent,,True,False
Washington/Washington_19,Washington,Washington_19,d:\NLP_Project_tasks_6_8_11\OCR_output\Washington\Washington_19.txt,absent,,absent,,absent,absent,,False,False
Washington/Washington_34,Washington,Washington_34,d:\NLP_Project_tasks_6_8_11\OCR_output\Washington\Washington_34.txt,by_mutual_agreement,,found,"specific highlight the economic risks ofinaction on climate change. milestones and appropriatet targets and lannual progress reports tol PCC leaders. PCC Governorsa and the Premier ofBritish Columbia will meet Asas sector focused on evalua… || leaders. PCC Governorsa and the Premier ofBritish Columbia will meet Asas sector focused on evaluating and underwriting; risk, the insurance",present,found,"has committed significant fundingt to Federal Forest Health Program fires by purchasinga private insurance policy that helpst to cover firefighting toi increase thep pace and scale offorest restoration and fire resilience on expenses when … || doption amongf fleets and the broader market, the PCC is committingto woodstovea and diesel retrofit programs, and will be reviewing data from work with major West Coast cities tol help create a comprehensivel Pacific ambient ozone and met…",True,True
Washington/Washington_4,Washington,Washington_4,d:\NLP_Project_tasks_6_8_11\OCR_output\Washington\Washington_4.txt,absent,,absent,,absent,absent,,False,False
Wisconsin/Wisconsin_12,Wisconsin,Wisconsin_12,d:\NLP_Project_tasks_6_8_11\OCR_output\Wisconsin\Wisconsin_12.txt,automatic,,found,"or on beball of the Contractor, state that all qualified applicants will reccive con - sideration for employment without regard to race, color, religion, sCx or national || have subaitted identical certifications for specific time periods: NOTICE TO PROSPECTIVE SUBCONTRACTOKS OF REQUIREMENT FOR CERTIFICATION OF",present,found,"5 The Board of Members shall formulate procedures for claims and reimbursement under the provisions of this Article. 7.6 Aid by a Member to an area subject to federal jurisdiction shall not be required under this Agreement. Article VIII 8.… || 8.3 On or before the first day of March of each year, the Board of Members shall submit to the Members a full and complete report of its activities for the",True,True
Wisconsin/Wisconsin_9,Wisconsin,Wisconsin_9,d:\NLP_Project_tasks_6_8_11\OCR_output\Wisconsin\Wisconsin_9.txt,by_mutual_agreement,,found,"Declaration of Partnership Whereas, the informed use, management and protection of the water and related land resources ofthe Great Lakes St. Lawrence Basin is essential in maintaining a healthy environment, strong economy and high quality… || strengthening and formalizing this relationship. Therefore, Be It Resolved, that the eight member states ofthe Great Lakes Commission extend,",absent,absent,,True,False
